,"nose_x","nose_y","leftEye_x","leftEye_y","rightEye_x","rightEye_y","leftEar_x","leftEar_y","rightEar_x","rightEar_y","leftShoulder_x","leftShoulder_y","rightShoulder_x","rightShoulder_y","leftElbow_x","leftElbow_y","rightElbow_x","rightElbow_y","leftWrist_x","leftWrist_y","rightWrist_x","rightWrist_y","leftHip_x","leftHip_y","rightHip_x","rightHip_y","leftKnee_x","leftKnee_y","rightKnee_x","rightKnee_y","leftAnkle_x","leftAnkle_y","rightAnkle_x","rightAnkle_y",estado
81,442.91388502009653,86.8770795220995,447.58897695281627,73.50423213758359,431.2584058524106,77.09459543413692,464.14712615328546,82.3467798557727,416.79494214707313,85.00228470308775,483.41021197315325,136.2957037079659,393.076337725272,134.29296813400805,504.7393004866426,217.88777710584355,340.62831008851765,171.54524130765566,494.31684191217687,270.66214798211126,354.4240602426492,207.70082749838036,466.9041907945032,284.3401863343057,421.45503249799236,276.7064534272665,461.4517814250308,383.0669732372121,409.147459453182,383.68796944525457,458.55252394323685,469.2110998695463,412.500881183936,471.21143618631925,braço_direito
82,444.13545035573765,87.76279943740786,448.2919849959793,74.15586896629185,431.99359105254894,77.60591820149108,464.18718280124295,83.28995014443012,416.42520677440365,85.32769290018638,483.3946529622208,135.8556836551266,392.51014780719925,134.75513043385075,500.50967129659097,217.06723351979537,346.99890818762873,182.54273357836655,493.8013671771098,272.1871650116917,368.0394975842205,286.67478490154105,466.39864031350106,285.1013642118135,420.7060139262723,277.8695956055756,463.2457824142991,386.9327871456221,409.12568869386666,387.05049262436455,457.71645533342775,472.2773292111052,412.798390655666,474.4254117141902,braço_direito
83,441.94804232408103,86.05691374693401,446.68279517949327,72.4382739048524,430.1240515987233,76.2404179851369,463.265480746555,81.76440334969459,417.00223306737524,85.42979826723092,482.70157865791475,135.81571987909103,393.2974788131417,135.98001149470707,503.7419951546517,218.79267527064462,346.28861582418364,182.3987244001159,490.69596406365184,273.8270665847838,364.87049083858153,275.88163220001104,466.7864592325827,286.98911525674373,419.05482545065973,281.4960086206518,462.8799571471456,391.0661464869281,407.45046575524003,391.07301110516266,457.66374834409487,478.2847799160138,412.6364109581083,480.55889475484776,braço_direito
84,438.666805393501,88.41723507016553,444.72278187525416,74.16212023464158,428.17239044426947,78.22540316600282,462.4803265003843,82.23891721996353,416.67067398264254,86.64355761902806,482.2998321121305,135.96095654751076,392.5193132779014,133.83315499979238,502.0104214857525,219.8775521066866,348.58250013121375,181.20208351714138,490.2754400008384,274.0316725185409,365.6590540770891,274.0225623757923,465.9491805213899,286.09687810370895,418.5717001796233,280.5517248569296,461.63667163774664,389.8970502304196,407.82781030231877,390.11843634208356,457.152050137056,478.17382049560547,412.5221863980423,480.44824833257655,braço_direito
85,440.65914919218665,87.84304710121006,445.1784660621376,73.38646500769295,428.8344463170271,77.92839559785125,461.09698855181153,81.4099558809852,416.6881536639618,86.94699982817536,482.45035497131056,133.81334611042928,393.63842705158874,134.32814643726277,501.3435014954801,214.35369775081887,352.44447665084664,183.76646154539134,494.3129420818522,269.50875775081175,368.89774341620364,273.77884432128434,466.7009040372381,284.40562112414887,418.85191887547535,278.1486555760009,463.2695987270964,389.373222555168,407.5875067729431,389.5994885923334,457.17015344345157,477.2538462538664,410.42691047460653,479.52871355286834,braço_direito
86,438.21715037275385,88.69190832427506,444.1950685968659,74.29357708103464,426.8359917434737,78.38666122896666,460.5143061611903,82.33158521893426,415.5571704634433,87.22860014206708,481.45186720191276,135.18055200855093,393.6986238650311,133.21939410727316,503.5137388919578,217.4742955011153,351.6465716825849,181.09219429743433,494.44438549145656,273.0248412937506,334.46924340214713,187.90580173967413,467.14404695785464,285.41247922251665,419.5703895008518,278.47502806028973,462.76977864128145,389.1603553675492,406.13822896935136,389.60839481205335,459.41635453932946,476.0807877254857,410.59926969624684,478.46310665264207,braço_direito
87,437.0376951425456,88.47072613563984,443.4064192048307,74.04809959760439,425.2097926320733,77.87597078108138,459.3279120152099,81.87650134034658,414.3717374430557,86.73795422134697,479.4579175093759,136.3315226298826,396.8697107441231,133.01335596991885,505.7434238033072,218.32789042580453,350.3917874436434,178.78858649777072,492.65105634162404,277.5416936985714,316.2267182411387,177.89806806809247,467.398386398642,286.9458574914747,421.01675823968674,279.0799522882306,463.03352541496787,391.5783007543839,406.1521494824599,391.700096549691,459.26515430791835,477.965129778079,411.56430223294274,480.22231110153496,braço_direito
88,436.62563625662244,88.02371579107142,442.9100990072763,74.0139345862986,425.6472168158929,78.19599754429976,458.18115165354214,81.18013541800502,414.2683547906839,86.77792945817288,480.42337132891794,136.20066727738435,396.7976421326515,132.68208063854786,501.48608005093234,215.05396943148008,359.10180949793715,174.71976405266196,493.4153867268841,272.18004509447155,347.5955790657014,161.83914536353683,468.2583068892186,286.32486365463024,420.18850628411263,278.6295780040875,451.072655703771,386.6713910195615,404.94163076794104,388.87732047886243,459.51755410873477,474.5920057630725,410.17492800463964,476.35386911533226,braço_direito
89,436.1913197253929,88.8068695365223,442.8868043580408,74.7903375310193,424.7029477733583,79.06644341233641,458.502325681397,81.11538471878737,412.80574690228775,87.6789380678407,479.0318274544371,136.3099233872232,398.7850332890967,134.66182537301506,504.2213676096401,217.67920336741884,359.7531570404884,172.29174265508988,493.04981438751815,271.5613805644707,355.0397465479513,156.531278691867,465.57600058841336,284.9995038685632,418.81140379590283,277.25751826364245,458.74687365520793,388.0255869446098,406.0584966459163,388.6078235500054,458.4767309700933,474.7078324625928,412.0837724366541,476.40805889381977,braço_direito
90,437.40558414236585,88.23713704862485,443.9394012851938,75.60608971629165,426.19032993854717,79.6468478473708,459.8103132804544,81.2763862971666,416.19201130625805,88.33566585867322,479.38041964486416,136.07088370638598,399.98966827095717,128.26635656839215,505.7241380595048,212.37481919522418,355.8396306761508,172.24324375182277,495.0028737583977,261.4089587616086,368.5229700381654,150.5974758163037,465.44163033006726,282.0599285118311,417.8345287059532,273.9380307475881,458.1529834019999,383.2979958975826,408.1575269661989,383.7402417149525,459.47134420194516,469.7571551549296,410.14823305746,471.66175356171016,braço_direito
91,439.5400591304794,87.3283841062613,444.86002365438856,74.46892203616727,428.9007592405327,78.40876118960551,461.49236526934556,82.94101492069115,418.51563992110675,88.15572670739914,481.0506304637004,136.07888017647002,403.9021639545604,135.329461465086,498.8944791875461,217.51232951717157,375.73078559252076,187.6391210036519,487.98648067207193,268.49324319891434,382.33792492016744,224.3748421279373,463.1615179410705,281.91801547261997,416.4696201035021,273.986954885698,456.00786489642553,384.16470512805745,406.9573387710037,384.6451936269085,459.4986351102243,469.24648604782647,409.7728929630977,470.6900666530031,braço_direito
92,440.61919134414615,84.79560397107315,444.67584796267266,71.94432332450782,430.1448525380532,75.7424023810064,461.8270282522714,82.69916339421553,418.2520903520547,85.97757820396572,481.05672128098485,134.74372437863036,399.15327401662154,132.89424516115673,501.4846020041737,216.71614761946267,389.3112199018902,199.43423527966218,492.17600737100446,265.4646273809648,388.5867003503941,242.83080771368304,464.40726712520024,281.756162238956,416.58015824106417,274.56612316087063,453.4855362116595,383.2298618940064,405.00364391905794,383.7042595755729,459.20188442185696,470.6173673028612,409.2222201647926,471.9733321416239,braço_direito
93,438.9992362887015,84.29079567504766,443.0114613989448,72.54399139686319,429.65947146731133,75.48922640804187,460.26214348017476,80.22967112667368,420.06056513396686,84.37113581557219,479.1918003280803,132.73656726138603,411.62833959675953,131.31853033735598,501.6840513726617,217.98001038517936,388.9750045746681,188.85902887188507,489.8518476078019,266.5883412787887,394.30443808262453,219.31619785175252,459.6126928960303,282.5609468430397,415.803147479254,274.0198734372507,447.45172568888984,382.68017867567016,403.94753129565765,385.99644689522836,458.9087253080732,475.7313679869537,405.8739953096739,477.3439233238132,braço_direito
94,439.8727413726688,86.70668365241028,444.7265836960611,74.62313171305084,430.25451135635376,77.88935263704235,462.5816857304555,81.93337215338238,419.78877130463894,86.21068514738568,478.95909648832185,135.48227865593907,405.1704197597875,135.2326999879533,499.20856807575154,214.45139110876897,391.2110174231029,183.44922360743067,475.6506714013764,255.7151606444719,400.7816547289897,175.36782116277675,459.6598987059835,280.82850847726667,413.5835417402394,274.6266487804369,447.8423189096414,381.84774906440475,400.8730818010026,386.8165375824568,458.4605277837019,475.4475988172836,402.88893523754314,477.6241135652891,braço_direito
95,439.76719460691464,85.73948542153329,444.87517086726683,74.09913291634291,429.63132060455445,77.82701028460195,461.8582964500101,81.03326617975642,419.10294575264487,87.13860290245327,478.31117216529555,134.33456546787158,406.22617512268783,137.95286167456482,497.624810148306,212.6517624762272,391.9267761883569,185.66471773849855,467.98259109838466,224.19775315666942,409.3594872367058,175.7671427633976,460.47912390593893,279.4547138102788,415.13089703585854,274.09505622210673,448.152547487489,380.8928186216243,401.88060067321544,385.4870479598584,459.8243491918661,474.57220467890284,403.5687909033512,476.8082380777204,braço_direito
